label,title,text
1,Ventura County public health director say that the California county will be forcibly moving people infected with COVID-19 out of their homes into quarantine.,thank you ag barr for showing america the what true class looks like !. 
1,“Since the reopening of (the state of Georgia) we’ve seen our COVID rate skyrocket by 40%.”,the coronavirus is a rapidly developing news story so some of the content in this article might be out of date. check out our most recent coverage of the coronavirus crisis and subscribe to mother jones newsletters in exclusive interview with mother jones on thursday afternoon former georgia gubernatorial candidate stacey abrams was clear about how she sees the shooting of ahmaud arbery an unarmed 25-year old black man its murder she said. what we saw happen in that video what i r. 
1,Jimmy Kimmel tweeted a video which said VP Mike Pence carried empty PPE boxes.,
1,“Dr. Fauci sat on Microsoft’s board of directors.”,
1,“The CDC has recommended mail in voting. That’s what this whole pandemic is about: the election!”.,
1,“States like New York Illinois and California have been vocal in their demands for funding to bail out their pension systems which were failing long before the COVID-19 outbreak and other programs that aren’t related to this crisis.”,top conservatives in the house are urging president trump donald john trumptrump nomination to be held in private report graham defends trump on tiktok backs microsoft purchase federal appeals court rejects stormy daniels libel case against trump more not to support additional funding for state and local governments in the next coronavirus relief bill arguing that many of the states seeking financial support were economically mismanaged prior to the pandemic. in a letter led by house freed. 
1,A widely-circulated image claims to reveal the ingredients contained in this year’s flu shots. The alleged ingredients include mercury antifreeze phenol animal blood animal viruses and formaldehyde.,you must log in to continue .. 
1,The origin of the novel coronavirus was “manipulated” contain coronaviruses and masks can “reinfect” wearers.,
1,Gates Foundation stands to make nearly £31.5 billion on a coronavirus vaccine in U.K.,meone you love ... and that includes protecting your energy from people and things that drain you physically mentally and emotionally. if you have nt already its time to start treating yourself like so. 
1,A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.,you must log in to continue .. 
1,$3 trillion for federal coronavirus stimulus packages is “being borrowed basically from China.”,
1,Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.,
1,Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.,ominously at 17:40 in this video bill gates implies that the catholic religion will remain outlawed until all can be certified to have received a vaccine if even then. he is talking about suspending the mass for 18 months or forever. and not only mass all professional sporting events like football baseball soccer basketball hockey etc. etc .. i know there has always been speculation about bill gates name having the ascii value of 666 but his comments above are more ridiculous they. 
1,Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam Iraq and Afghanistan combined,
1,“For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.”,on fox across america with jimmy failla rep. brian fitzpatrick r pa discussed the made in america bill he and others in the problem solvers caucus are supporting which includes ways to hold china and the world health organization responsible for their roles in spreading the covid-19 virus across the globe. i think everybody ought to be angry and outraged at what transpired. and included in this made in america bill is a full audit of the world health organization. on january 14th they. 
1,“Trump bailed out Wall Street but not Main Street.”,
1,Models projecting COVID-19 deaths “are talking about without mitigation.”,on tuesday may 5 2020 abc news world news tonight anchor david muir interviewed president trump in arizona. the following is a transcript of the interview david muir mr. president we ve done a number of these and we 've never had to sit 11 feet apart but these are tough time. president trump its too bad actually. too bad. david muir but we appreciate you sitting down with us. president trump thank you very much. david muir i want to start with reopening the country. i know th. 
1,“Plandemic” vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.,you must log in to continue .. 
1,Trump campaign video suggesting Trump’s travel restrictions on China saved 2 million lives.,
1,A post shared more than 160000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants “digital tattoos” to check who has been tested and asks if it would be “like holocaust victims have.”,
1,The Centers for Disease and Prevention has reduced the number of COVID-19 cases recorded in the U.S.,
1,A photo shows Proud Boys member Rob Cantrall at a recent Michigan protest.,
1,“There was no real scientific basis for believing that” social distancing would be necessary “since it had never been studied.”,
1,Regarding the risks of coronavirus transmission on an airplane “It’s as safe as an environment as you’re going to find.”,on this face the nation broadcast moderated by margaret brennan click here to browse full transcripts of face the nation. margaret brennan i 'm margaret brennan in washington. and this week on face the nation moving on to may is proving to be even more challenging as the emotional dilemma between personal and economic well being intensifies. with restrictions on americans and businesses across the country easing by the day the trump administration says there are positive signs in th. 
1,Trump: “Medically we had empty cupboards. The cupboards — I say the cupboards were empty.”,
1,Central Park hospital tents housed thousands of abused children released from underground captivity.,
1,Wearing face masks can cause carbon dioxide toxicity; can weaken immune system.,
1,Joe Biden has “written a letter of apology” for calling Trump’s travel restrictions from China “xenophobic.”,
1,Posts on social media claim the US Centers for Disease Control and Prevention (CDC) has revised down its death toll for COVID-19.,you must log in to continue .. 
1,CDC suddenly lost 30000 deaths from coronavirus from its data thus proving the virus is not as serious as it seems.,
1,Gas is under $1 in 13 states but $2.27 in Pennsylvania because of the governor.,
1,“93% of the (COVID-19) cases in the state of Illinois have come from Chicago.”,
1,Under the mayor’s COVID-19 order Kansas City “churchgoers must register with the government.”,kansas city missouri officials are now requiring every church to submit a list of attendees along with their names addresses and telephone numbers to city officials for tracking and surveillance purposes. i am running out of adjectives to describe how completely insane the tyrannical abuses launched by state governors and local officials against pastors and churches are becoming. it is as if these leaders never bothered to so much as glance at the constitution they swore to uphold and defend. 
1,The CARES Act was introduced in January 2019 which proves the COVID-19 pandemic was planned in advance.,
1,Social media users have shared a photo that claims to show a “Center for Global Human Population Reduction” affiliated with the Bill & Melinda Gates Foundation.,join this group to post and comment .. 
1,COVID-19 has infected more meatpackers in the U.S. than health care workers.,
1,Kentucky teachers will conduct in-home “bedroom inspections” during the week of April 27 for their kindergarten through eighth grade students.,
1,The photo shows a packed beach in Bloemfontein South Africa during the country’s coronavirus lockdown.,
1,Pennsylvania’s governor breaking his own social distancing rules in a photo.,
1,“Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.”,"microsoft co founder and philanthropist bill gates recently admitted his vaccine for coronavirus covid-19 is less effective in the elderly and will most likely result in the death or maiming of 700,000 people. the efficacy of vaccines in older people is always a huge challenge. it turns out the flu vaccine is nt that effective in elderly people. most of the benefit comes from younger people not spreading it because they re vaccinated and that benefits on a community basis the elderly. "
1,Former Rep. Trey Gowdy wrote essay past on social media claiming the COVID-19 pandemic was planned to help Democrats in the 2020 election.,
1,People should ignore guidelines to wear masks especially since the government doesn’t advise mask wearing for tuberulosis.,
1,The White House is selling coins commemorating the COVID-19 pandemic.,in a sales pitch that absolutely no one has asked for the white house gift shop is selling covid-19 commemorative coins emblazoned with slogans like world vs the unseen enemy and everyday heroes suited up. as the deadly virus continues to kill thousands of people and cripple daily life for most americans the privately run white house store is asking buyers to fork out 100 reduced from 125. to commemorate the historic moment. one coin has an image of a covid-19 spore superimposed on. 
1,Madagascar does not have any cases of the coronavirus,
1,An article circulating on Facebook claims that Microsoft co-founder Bill Gates said a COVID-19 vaccine could kill almost one million people citing an interview he gave.,"microsoft co founder and philanthropist bill gates recently admitted his vaccine for coronavirus covid-19 is less effective in the elderly and will most likely result in the death or maiming of 700,000 people. the efficacy of vaccines in older people is always a huge challenge. it turns out the flu vaccine is nt that effective in elderly people. most of the benefit comes from younger people not spreading it because they re vaccinated and that benefits on a community basis the elderly. "
1,South African President Cyril Ramaphosa asked all foreigners to leave the country by June 21 in response to the spread of COVID-19.,
1,The video shows the FBI seizing coronavirus-infected face masks sent from China.,this is not the movies but real life situation of how to get away from the police .. 
1,The post contains a COVID-19 conspiracy theory written by former South Carolina Rep. Trey Gowdy.,
1,The photo shows bedding and food aid packages distributed in Rwanda during the coronavirus pandemic,
1,Georgia Gov. Brian Kemp “mandates restaurants reopen”.,
1,“Governor Andy Beshear has authorized Kentucky teachers to make in-home visits. With parental approval teachers will inspect the bedroom of each student currently enrolled in K-8.”,
1,CDC does not recommend wearing masks.,
1,President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.,
1,Dr. Elisa Granato one of the first volunteers to receive a potential COVID-19 vaccine in the U.K. has died.,gos state government has announced the closure of the eti osa isolation center in the state. the state governor babajide sanwo olu announced this during the 17th update on the management of coronavirus in the state nan reports. according to the governor some of the isolation centres now have less than 20 per cent of occupancy. he also stated that the agidingbi isolation centre would also be closed and patients relocated to a large capacity centre indo centre in the anthony area which wou. 
1,Walmart Amazon Kroger Target and Costco “have not had any reported (coronavirus) cases in the news.”,
1,The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.,
1,News outlets are misusing a boy’s image to report the same child died of COVID-19 in three different countries.,
1,Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China,
1,French health care workers are putting on defective Chinese-made protective gowns.,medical clothing from china sent to france made in china. 
1,Mosquitoes can spread COVID-19 “from person to person.”,
1,Donald Trump’s claim that the USA had more testing than all other countries combined.,
1,“So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.”,
1,Walmart Kroger Amazon Target and Costco had no reported cases of coronavirus in the news.,
1,Young people “have a greater chance of being killed by the HPV vaccine than COVID-19.”,
1,Sign outside the Bill & Melinda Gates Foundation says “Center for Global Human Population Reduction.”,
1,Coronavirus mortality rate been proven to be 0.03%.,
1,Walmart Amazon Kroger Target and Costco stores — while staying open during the COVID-19 pandemic — “have not had any reported cases” of employees contracting the coronavirus.,
1,Thousands of doctors say hydroxychloroquine cures coronavirus.,
1,“Children don’t seem to be getting this virus.”,but every judge mayor sheriff clerk and trustee was on the ballot. wisconsin would have been without elected officials from around the state during covid. this election was necessary as it was not just a democratic primary. 
1,Says Dr. Anthony Fauci’s name appears on “4 U.S. patents for a key glycoprotein” used to “create the current COVID-19 epidemic.”,why does dr. anthony faucis name appear on 4 u.s. patents for a key glycoprotein that appears to have been inserted into a sars virus chassis to create the current covid-19 epidemic. the legal portal justia.com the following patents by inventor anthony s. fauci involving a glycoprotein found in the hiv-1 a disease that attacks the human immune system leading to the acquired immune deficiency syndrome more commonly known as aids. in 1990 fauci held the same position at the nih that he hol. 
1,Says if you’re refused service at a store for not wearing a mask “call the department of health and report the store. Masks are suggested not required.”,
1,Michigan Gov. Gretchen Whitmer “has just been stripped of her emergency coronavirus powers by her state legislature.”,michigan 's democrat governor gretchen whitmer has had her emergency coronavirus crisis powers repealed after her overreaching stay at home order triggered statewide unrest. the gop controlled michigan legislature took steps to reign in gov. whitmers emergency powers on friday. the state legislature was scheduled to reconvene to review whitmers actions on friday speaker of the house lee chatfield announced on thursday. in response to the covid-19 pandemic and its spread through detroit a. 
1,“We’ve tested more than every country combined.”,the president well thank you very much everyone. this is a great honor. and i see you have social distance on your mind and that s a very good thing. jovita congratulations. tremendous job you re doing. i want to thank everyone for being at the white house a very special house a very special place. no matter where you go in the world they love the white house. and being here in the east room of the white house in particular where so many important functions have taken place over the yea. 
1,The CDC recommends that only people with COVID-19 symptoms should wear masks.,
1,Dr. Anthony Fauci “has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”,how did he know this. because of research done by the national institutes of health of which he is the director. in connection with the sars outbreak caused by a coronavirus dubbed sars- cov the nih researched chloroquine and concluded that it was effective at stopping the sars coronavirus in its tracks. the covid-19 bug is likewise a coronavirus labeled sars cov-2. while not exactly the same virus as sars cov-1 it is genetically related to it and shares 79 of its genome as the name sa. 
1,“The (corona)virus just isn’t nearly as deadly as we thought it was.”,
1,“All Missouri businesses can open Monday May 4 under our new Order as long as new guidelines are followed.”,during todays covid-19 briefing governor mike parson announced the first phase of the show me strong recovery plan outlining how missouri will gradually begin to reopen economic and social activity on monday may 4 2020. governor parson was joined by missouri hospital association president and ceo herb kuhn mo healthnet director todd richardson missouri department of economic development director rob dixon missouri department of health and senior services dhss director dr. randall w. 
1,A 2005 NIH study shows that Fauci already knew of chloroquine’s effectiveness against coronaviruses including SARS-CoV-2.,how did he know this. because of research done by the national institutes of health of which he is the director. in connection with the sars outbreak caused by a coronavirus dubbed sars- cov the nih researched chloroquine and concluded that it was effective at stopping the sars coronavirus in its tracks. the covid-19 bug is likewise a coronavirus labeled sars cov-2. while not exactly the same virus as sars cov-1 it is genetically related to it and shares 79 of its genome as the name sa. 
1,Dr. Anthony Fauci disappeared at the end of April because he had illegally sent $3.7 million to a virology lab in Wuhan China.,
1,Hospitals in the United States get paid $750 for patients who die from the flu $17500 for COVID-19.,
1,“If you have had a flu shot in the last 3-5 years you will probably test positive” for COVID-19.,
1,Late herbalist known as “Dr. Sebi” was correct in saying viruses don’t exist.,
1,“Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?”,
1,The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the world’s largest 10 cities.,
1,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,
1,Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.,
1,A Facebook post shared more than 29000 times claims people in Pennsylvania who do not wear a face mask in public during the novel coronavirus pandemic risk a $500 fine and up to six months in jail.,
1,Graphics shared thousands of times on social media claim to show the exact probability of COVID-19 carriers spreading the disease if they or another person wears a mask.,
1,Elisa Granato the first volunteer in the first Europe human trial of a COVID-19 vaccine has died.,elisa granato the first volunteer who availed herself in oxford for a jab in the first europe human trial of a vaccine to protect against the coronavirus pandemic has died. she died two days after the vaccine was administered authorities have said and added that an investigation into the cause of the death has been initiated. a statement by the researchers said elisa had complications few hours after taking the vaccine and died while on admission. elisa granato who is a scientist was one. 
1,“First volunteer in UK coronavirus vaccine trial has died.”,
1,A volunteer for Oxford coronavirus vaccine died.,elisa granato the first volunteer who availed herself in oxford for a jab in the first europe human trial of a vaccine to protect against the coronavirus pandemic has died. she died two days after the vaccine was administered authorities have said and added that an investigation into the cause of the death has been initiated. a statement by the researchers said elisa had complications few hours after taking the vaccine and died while on admission. elisa granato who is a scientist was one. 
1,Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.,senator scott jensen represents minnesota. he s also a doctor. he appeared on fox news with laura ingraham where he revealed a very disturbing piece of information. dr. scott jensen says the american medical association is now encouraging doctors to overcount coronavirus deaths across the country. jensen received a 7-page document that showed him how to fill out a death certificate as a covid-19 diagnosis even when there is nt a lab test confirming the diagnosis. right now medicare is de. 
1,Black cats in Vietnam are being killed and consumed as a COVID-19 cure.,we believe in real reporters photographers and videographers being on the ground not just on a computer .. 
1,“Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today Thom Tillis agreed.”,
1,“Ultraviolet Radiation is administered into the body as a disinfectant to kill bacteria and viruses and this has been used for a while now.”,
1,Exposure of blood to ultraviolet light rids the body of coronavirus.,
1,“Half the workforce in the country may have just been idled” by coronavirus.,
1,“We’ve still had more deaths to the flu this year than we’ve had COVID-19.”,who knew we had so many bob ross enthusiasts. were astounded by the talent of the participants last night. well have the video posted soon with commentary from the celebrity judges congressman dan bishop miriam chu and catherine whiteford as well as announce the winners. in the meantime check out the artwork. bobrosschallenge yrslead ncpol. 
1,Two physicians in Bakersfield California claim that COVID-19 is similar to the flu in terms of prevalence and mortality; that sheltering in place weakens that immune system.,confirm to receive notifications when channels you 've subscribed to upload new videos. you can activate this any time from the settings page. 
1,North Carolina’s health department is “telling hospitals that if they decide to do elective surgeries they won’t be eligible to receive (protective equipment) from the state.”,
1,Smoking may protect against COVID-19; scientists believe nicotine might protect against coronavirus.,there s not much to laugh about these days but the news that smokers might be protected from covid-19 is certainly one of them. with study after study showing that smokers are under represented in coronavirus wards the renowned french neuroscientist jean pierre changeux is working on a randomised control trial to test the effect of nicotine patches on covid-19 patients. this is far from being a crackpot theory. changeux has explained his hypothesis at length here. in simple terms he says t. 
1,U.S sent 100000 military forces to South China Sea in a move to increase its presence in the region against the backdrop of the coronavirus pandemic.,
1,President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.,
1,November 2019 job listing for a quarantine advisor at the Centers for Disease Control and Prevention prove the government knew the COVID-19 would hit United States.,
1,Mosques are allowed to stay open during pandemic in the United States but churches are not.,e streets to protest lockdown. share if you think we should follow suit. the great awakening has begun. citizens of germany are taking to th. 
1,“Trump and McConnell are blocking stimulus checks for Americans married to immigrants.”,
1,President Barack Obama “signed the medical appliance tax bill that forced companies to outsource manufacturing of masks gowns gloves and ventilaors [sic] to China Europe and Russia to avoid the tax.”,
1,“It’s not the coronavirus that’s killing people. It is the economy.”,
1,“President Trump just announced that the ‘biological’ lab in Wuhan where the COVID-19 virus was created was ‘funded’ by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!”,
1,“Pelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.”,
1,The existence of a canine coronavirus vaccine casts doubt on statements that there isn’t one for humans.,
1,“People defying stay-at-home order fill Arizona beaches.”,
1,Mosquitoes can transfer COVID-19 “from person to person”.,
1,If you paid rent in March or April in the United States “they got to give” you your money back.,
1,Pennsylvania House of Representatives approved funding for COVID-19 in June 2019 proving that the pandemic was pre-planned.,
1,A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.,
1,Trey Gowdy said coronavirus shutdowns were suspicious and overblown.,
1,All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.,in the uk the director of king college london institute of cancer policy his name is richard sullivan told the uk express and i quote the number of deaths due to the disruption of cancer services is likely to outweigh the number of deaths from the corona virus itself over the next five years sullivan says the sustained and delay of cancer care will cause considerable avoidable avoidable suffering suffering suffering cancer cancer cancer cancer screening screening screening screening services. 
1,U.S. House Speaker Nancy Pelosi was in Wuhan China in time to release the novel coronavirus and sabotage the U.S.-China trade deal.,
1,U.S. House Speaker Nancy Pelosi was in Wuhan China six days after the impeachment proceedings against President Trump ended.,
1,“Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.”,
1,Washing your hands decreases the number of microbes on your hands and helps prevent the spread of infectious diseases,
1,The Chinese government is building a hospital in 10 days to deal with the new coronavirus,
1,"U.S. federal government will support for free coronavirus testing, paid sick and family leave, and food assistance for poor families",
1,The coronavirus survive longer on metal surfaces,
1,"We found that viable [COVID-19] virus could be detected in aerosols up to 3 hours post aerosolization, up to 4 hours on copper, up to 24 hours on cardboard and up to 2-3 days on plastic and stainless steel",
1,The U.S. government has since taken steps to roll out widespread testing for the coronavirus disease at no cost to patients,
1,"Valencia, Spain, has closed its beaches to prevent people fleeing the virus from coming there, and leading to a reverse migration away from the shore",
1,"The Supreme Court announced Monday that it is postponing arguments for late March and early April because of the coronavirus, including fights over subpoenas for President Donald Trump’s financial records",
1,"The coronavirus can live in the air for several hours, up to 24 hours on cardboard and up to two to three days on plastic and stainless steel. Cleaning surfaces with solutions containing diluted bleach should kill it",
1,Trump declares coronavirus pandemic a national emergency. The president said it would free up as much as $50 billion for state and local governments to respond to the outbreak,
1,The novel coronavirus can live for two to three days on plastic and stainless steel,
1,"With deaths spiking in Iran and Italy and infections spreading quickly through Europe, the Mideast and the Americas, countries were considering new drastic measures to curb the new coronavirus",
1,The Trump administration recently announced plans for a $1 trillion emergency stimulus package to alleviate economic strain caused by the coronavirus pandemic,
1,There is currently no specific medicine recommended to prevent or treat the new coronavirus,
1,"While saline water or water with vinegar is sometimes used to help soothe a sore throat, but it doesn’t kill the virus",
1,"The total number of deaths from Covid-19 in Italy rose from 233 to 4,032 over about two weeks",
1,"The total number of deaths from Covid-19 in the UK is now at 233, the same number of deaths reported in Italy about two weeks ago",
1,"The U.S. Food and Drug Administration has authorized the use of two tests, one from the Centers for Disease Control and Prevention and one from the New York State Department of Public Health. Neither agency is currently charging patients for the test",
1,The first cases of COVID-19 were reported in the United States and South Korea on the same day,
1,"Washing bed linen or towels at 60C is a good idea, as this can kill any viruses in the fabric",
1,"WHO suggests only avoiding consuming ""raw or undercooked animal products""",
1,"The WHO advises the public to wash their hands after handling money, especially if handling or eating food",
1,"The CDC reported that between mid-February and mid-March, 20% of the hospitalizations for coronavirus were for patients age 20-44 and 18% were age 45-54",
1,The CDC in U.S. opted to develop its own coronavirus test and did not use the WHO’s protocol for the test,
1,The CDC does have the power to isolate people with certain infectious diseases and quarantine those who had contact with an infected person,
1,The only way to test for COVID-19 right now is via laboratory testing,
1,"Tom Hanks and Rita Wilson tested positive for COVID-19 in Australia, where Hanks is shooting a movie",
1,Whole of Italy goes into quarantine,
1,"The Itali government’s extraordinary measures, announced at Palazzo Chigi late on 9 March, comes amid a worsening of the coronavirus outbreak. The new stringent measures, covering the entire country, and would take effect tomorrow morning",
1,Three Maryland coronavirus patients fully recovered and are able to return to everyday life,
1,The number of new cases in South Korea is declining,
1,The United States is actually screening fewer people (for the coronavirus than other countries) because we don't have appropriate testing,
1,"Tulsa County's first positive Covid-19 case has recovered. This individual has had two negative tests, which is the indicator of recovery",
1,The Chinese government has ordered for the swift cremation of patients who die after contracting the coronavirus,
1,The IOC said Thursday it is “not aware of any link�?between an Olympic boxing tournament it oversaw in London this month and positive coronavirus tests for people who were there,
1,UFC President Dana White emphatically refuted reports that the company was laying off workers in the middle of the coronavirus pandemic on Wednesday,
1,The Senate on Wednesday passed an unprecedented $2 trillion stimulus package to provide health care and economic aid amid the coronavirus outbreak and national shutdown of American daily life,
1,US Navy ship headed to Los Angeles for coronavirus relief: Here's a look inside,
1,Three American couples that arrived in India earlier this month to finalize long-awaited adoptions are now suddenly stuck in the country until at least April 15 because of the newly implemented national coronavirus lockdown,
1,"The Pentagon said Thursday cases of the novel coronavirus have quadrupled in the U.S. military since last week, with more than 280 service members now infected around the world",
1,The Department of Health and Human Services on Thursday implemented President Trump’s executive order to prevent the hoarding of certain health and medical resources necessary to respond to the coronavirus outbreak,
1,The final version of the Senate’s coronavirus stimulus package left out billions of dollars that had been planned for the Department of Energy to go toward replenishing the nation’s Strategic Petroleum Reserve,
1,"Taylor Swift, Ariana Grande send donations to fans affected by coronavirus. Two of the world's biggest pop stars are giving back to their fans as the coronavirus pandemic has left many out of work and without paychecks",
1,The $2 trillion spending package to boost the economy in response to the coronavirus crisis includes a $350 million pot of money for “Migration and Refugee Assistance�?-- the latest item in the legislative behemoth that is angering critics,
1,"With Amazon under fire for allegedly unsafe conditions in its distribution centers and warehouses in the U.S. and Europe, another worker at the Jeff Bezos-led company has tested positive for coronavirus",
1,WNBA draft will be virtual event this season due to pandemic,
1,"US needs to be prepared for second wave of coronavirus outbreak, Dr. Fauci warns",
1,Texas included abortion among unnecessary medical procedures it ordered stopped to conserve medical resources during the coronavirus pandemic,
1,The NHL announced Wednesday it postponed three events slated for June because of the growing uncertainty around the impact the coronavirus will have on the league,
1,"The Environmental Protection Agency (EPA) suspended its enforcement of a variety of environmental laws on Thursday, saying that industries could have trouble complying with them due to the coronavirus pandemic.T",
1,The Department of Homeland Security announced Thursday it would be delaying the deadline for Americans to apply and receive a REAL ID-- a driver's license with a gold star in the top right corner-- due to the coronavirus pandemic,
1,"The coronavirus pandemic has forced Florida racing tracks to close, and 1,500 greyhounds are now looking for homes",
1,"The number of Americans filing for unemployment surged to 3.3 million, shattering a decades-old record in jobless claims amid the coronavirus pandemic; Fox News Chief White House correspondent John Roberts reports",
1,"Washington National Cathedral canon missioner the Rev. Canon Leonard L. Hamlin Sr. joined ""Bill Hemmer Reports"" Thursday to discuss the recent discovery of 5,000 respirator masks, which have been donated to local hospitals treating coronavirus patients",
1,"The Golden Globes will accept movie submissions without a theatrical release for the first time ever due to the coronavirus pandemic, the Hollywood Foreign Press Association announced on Thursday",
1,Trump campaign offices to stay closed through April because of coronavirus,
1,"The Phoenix Zoo has turned to the digital world after the coronavirus outbreak forced it to close to visitors. Fans across the country are tuning in to their daily livestreams, helping raise money and keep operations going",
1,United Airlines made another giant slash to domestic flights on Wednesday as the travel industry continues to take hits due to the coronavirus pandemic,
1,"With Italy and Spain on the frontlines of fighting the coronavirus pandemic, medical workers have drawn attention to both countries' overburdened hospitals, where equipment and tests have been in short supply for weeks",
1,"Walmart, Kroger, Albertsons and others are adding plexiglass barriers to keep customers and employees safe during the outbreak",
1,"When it was time to leave the hospital, the man had a touching message for those who helped care for him in the ICU: 'You are all rockstars'",
1,The Senate stimulus compromise package aimed at helping Americans cope with the economic woes caused by the coronavirus crisis includes millions for the arts,
1,"The major religions -- Christianity, Judaism, and Islam -- are adapting to virtual rituals as the coronavirus pandemic causes many to shut their doors to faithful followers",
1,"United Kingdom immigration officials have detained and tested nearly 100 migrants attempting to enter the country Wednesday during the coronavirus outbreak, a report says",
1,"Utah Jazz small forward Joe Ingles said he would retire from the NBA without hesitation if it meant keeping his son, who suffers from autism, safe from the threat of the coronavirus",
1,The global outbreak of the coronavirus has forced Russia to postpone a nationwide vote on proposed constitutional amendments that would allow President Vladimir Putin to remain in power,
1,Universal theme parks extend closures amid coronavirus outbreak,
1,Texas governor allowing restaurants to sell bulk retail items amid coronavirus pandemic,
1,"The first virtual NASCAR race was a smash hit, Fox Sports commits to full season during coronavirus crisis",
1,Wonderland Montessori providing childcare for first responders amid COVID-19 pandemic,
1,The Archdiocese of Los Angeles Tuesday announced that all churches will be closed to the public until at least April 19 due to the coronavirus outbreak..T,
1,'The Walking Dead' season finale postponed due to production delays caused by coronavirus outbreak,
1,Turner Classic Movies to offer at-home film festival after coronavirus outbreak cancels event,
1,"The couple Kristen Bell, Dax Shepard -- who own residential properties in Los Angeles, Calif. -- have decided to waive rent payments for the month of April",
1,"Three U.S. Navy sailors aboard the aircraft carrier Theodore Roosevelt in the Philippine Sea have tested positive for COVID-19, marking the first time the virus has spread to a U.S. warship at sea, four U.S. defense officials tell Fox News",
1,"Vice President Mike Pence said that “the FDA [Food and Drug Administration] is approving off-label use for the hydroxychloroquine right now.""",
1,"Teen climate activist Greta Thunberg said Tuesday that she’s been in self-isolation for two weeks after showing symptoms she believed were linked to the coronavirus, although admitted she was not tested for the disease",
1,"Washington state issues ‘stay-at-home�?order, bans weddings and funerals to slow coronavirus spread",
1,The mayor of Bergamo is flying his two daughters home from the United Kingdom to keep them safe amid the coronavirus pandemic,
1,Titans coach Mike Vrabel talks to elderly fan quarantined over coronavirus concerns,
1,"Tesla and SpaceX CEO Elon Musk made good on his promise to deliver ventilators to aid in the coronavirus pandemic, California Gov. Gavin Newsom said",
1,"The Tokyo Olympic torch relay will start Thursday as planned in northeastern Fukushima prefecture �?but with no torch, no torchbearers, no public, and little ceremony",
1,"White House coronavirus task force member Dr. Deborah Birx reveals she had low-grade fever, tested negative for coronavirus",
1,"The New York City Fire Department has only a few weeks worth of crucial protective gear left while dozens of firefighters have been infected with coronavirus, FDNY Commissioner Daniel Nigro told ""Bill Hemmer Reports""",
1,"The founders of Desert Door sotol distillery in Texas have turned to producing hand sanitizer that is being donated to first responders, retirement centers and health care workers during the COVID-19 crisis",
1,"Washington state hospital launches '100 million mask challenge' to fight supply shortage. Volunteers are sewing masks at home and a furniture factory produces 5,000 masks in two days; Dan Springer reports from Seattle",
1,"The American Red Cross is doubling down on calls for healthy Americans, especially millennials and Gen Zs, to donate blood amid the coronavirus outbreak",
1,"Vietnam veteran, 9/11 first responder walks streets with flag as coronavirus hits NYC",
1,The president of Mexico's Liga MX soccer league announced Friday he has tested positive for coronavirus,
1,The University of Tampa announced that five of its students have tested positive for coronavirus and are recovering after returning from a spring break trip,
1,"The coronavirus pandemic sweeping the country forced a New York City couple to cancel their meticulously planned March 21 wedding at the famous Chelsea Piers, and opt for an at-home wedding instead",
1,"The largest hotel company in the world, Marriott International Inc., announced Sunday it will furlough thousands of corporate employees across the globe as the company is forced to scale back due to the coronavirus pandemic",
1,USNS Comfort embarks to NYC to help hospitals dealing with COVID-19 pandemic,
1,Three Hanshin Tigers players testing positive for the coronavirus this week isn't making Japanese baseball organizers think twice about starting the professional league season next month,
1,"The Metropolitan Opera announced it would offer a nightly series of free web streams, starting Monday March 16",
